01_004_Comrade_S1_L001_R1	S101_L001_R1
67_162_N21022_S67_L003_R2	S167_L003_R2
67_162_N21022_S67_L004_R1	S167_L004_R1
67_162_N21022_S67_L004_R2	S167_L004_R2
68_164_N21024_S68_L001_R1	S168_L001_R1
68_164_N21024_S68_L001_R2	S168_L001_R2
68_164_N21024_S68_L002_R1	S168_L002_R1
68_164_N21024_S68_L002_R2	S168_L002_R2
68_164_N21024_S68_L003_R1	S168_L003_R1
68_164_N21024_S68_L003_R2	S168_L003_R2
68_164_N21024_S68_L004_R1	S168_L004_R1
68_164_N21024_S68_L004_R2	S168_L004_R2
69_173_N21033_S69_L001_R1	S169_L001_R1
69_173_N21033_S69_L001_R2	S169_L001_R2
69_173_N21033_S69_L002_R1	S169_L002_R1
69_173_N21033_S69_L002_R2	S169_L002_R2
69_173_N21033_S69_L003_R1	S169_L003_R1
69_173_N21033_S69_L003_R2	S169_L003_R2
69_173_N21033_S69_L004_R1	S169_L004_R1
69_173_N21033_S69_L004_R2	S169_L004_R2
70_182_N21042_S70_L001_R1	S170_L001_R1
70_182_N21042_S70_L001_R2	S170_L001_R2
70_182_N21042_S70_L002_R1	S170_L002_R1
70_182_N21042_S70_L002_R2	S170_L002_R2
70_182_N21042_S70_L003_R1	S170_L003_R1
70_182_N21042_S70_L003_R2	S170_L003_R2
70_182_N21042_S70_L004_R1	S170_L004_R1
70_182_N21042_S70_L004_R2	S170_L004_R2
71_183_N21043_S71_L001_R1	S171_L001_R1
71_183_N21043_S71_L001_R2	S171_L001_R2
71_183_N21043_S71_L002_R1	S171_L002_R1
71_183_N21043_S71_L002_R2	S171_L002_R2
71_183_N21043_S71_L003_R1	S171_L003_R1
71_183_N21043_S71_L003_R2	S171_L003_R2
71_183_N21043_S71_L004_R1	S171_L004_R1
71_183_N21043_S71_L004_R2	S171_L004_R2
72_266_Phillips_S72_L001_R1	S172_L001_R1
72_266_Phillips_S72_L001_R2	S172_L001_R2
72_266_Phillips_S72_L002_R1	S172_L002_R1
72_266_Phillips_S72_L002_R2	S172_L002_R2
72_266_Phillips_S72_L003_R1	S172_L003_R1
72_266_Phillips_S72_L003_R2	S172_L003_R2
72_266_Phillips_S72_L004_R1	S172_L004_R1
72_266_Phillips_S72_L004_R2	S172_L004_R2
73_268_N09042_S73_L001_R1	S173_L001_R1
73_268_N09042_S73_L001_R2	S173_L001_R2
73_268_N09042_S73_L002_R1	S173_L002_R1
73_268_N09042_S73_L002_R2	S173_L002_R2
73_268_N09042_S73_L003_R1	S173_L003_R1
73_268_N09042_S73_L003_R2	S173_L003_R2
73_268_N09042_S73_L004_R1	S173_L004_R1
73_268_N09042_S73_L004_R2	S173_L004_R2
74_269_N12006_S74_L001_R1	S174_L001_R1
74_269_N12006_S74_L001_R2	S174_L001_R2
74_269_N12006_S74_L002_R1	S174_L002_R1
74_269_N12006_S74_L002_R2	S174_L002_R2
74_269_N12006_S74_L003_R1	S174_L003_R1
74_269_N12006_S74_L003_R2	S174_L003_R2
74_269_N12006_S74_L004_R1	S174_L004_R1
74_269_N12006_S74_L004_R2	S174_L004_R2
75_272_N13056_S75_L001_R1	S175_L001_R1
75_272_N13056_S75_L001_R2	S175_L001_R2
75_272_N13056_S75_L002_R1	S175_L002_R1
75_272_N13056_S75_L002_R2	S175_L002_R2
75_272_N13056_S75_L003_R1	S175_L003_R1
75_272_N13056_S75_L003_R2	S175_L003_R2
75_272_N13056_S75_L004_R1	S175_L004_R1
75_272_N13056_S75_L004_R2	S175_L004_R2
76_274_N14035_S76_L001_R1	S176_L001_R1
76_274_N14035_S76_L001_R2	S176_L001_R2
76_274_N14035_S76_L002_R1	S176_L002_R1
76_274_N14035_S76_L002_R2	S176_L002_R2
76_274_N14035_S76_L003_R1	S176_L003_R1
76_274_N14035_S76_L003_R2	S176_L003_R2
76_274_N14035_S76_L004_R1	S176_L004_R1
76_274_N14035_S76_L004_R2	S176_L004_R2
77_275_N14040_S77_L001_R1	S177_L001_R1
77_275_N14040_S77_L001_R2	S177_L001_R2
77_275_N14040_S77_L002_R1	S177_L002_R1
77_275_N14040_S77_L002_R2	S177_L002_R2
77_275_N14040_S77_L003_R1	S177_L003_R1
77_275_N14040_S77_L003_R2	S177_L003_R2
77_275_N14040_S77_L004_R1	S177_L004_R1
77_275_N14040_S77_L004_R2	S177_L004_R2
78_276_N14043_S78_L001_R1	S178_L001_R1
78_276_N14043_S78_L001_R2	S178_L001_R2
78_276_N14043_S78_L002_R1	S178_L002_R1
78_276_N14043_S78_L002_R2	S178_L002_R2
78_276_N14043_S78_L003_R1	S178_L003_R1
78_276_N14043_S78_L003_R2	S178_L003_R2
78_276_N14043_S78_L004_R1	S178_L004_R1
78_276_N14043_S78_L004_R2	S178_L004_R2
79_277_N15052_S79_L001_R1	S179_L001_R1
79_277_N15052_S79_L001_R2	S179_L001_R2
79_277_N15052_S79_L002_R1	S179_L002_R1
79_277_N15052_S79_L002_R2	S179_L002_R2
79_277_N15052_S79_L003_R1	S179_L003_R1
79_277_N15052_S79_L003_R2	S179_L003_R2
79_277_N15052_S79_L004_R1	S179_L004_R1
79_277_N15052_S79_L004_R2	S179_L004_R2
80_279_N15068_S80_L001_R1	S180_L001_R1
80_279_N15068_S80_L001_R2	S180_L001_R2
80_279_N15068_S80_L002_R1	S180_L002_R1
80_279_N15068_S80_L002_R2	S180_L002_R2
80_279_N15068_S80_L003_R1	S180_L003_R1
80_279_N15068_S80_L003_R2	S180_L003_R2
80_279_N15068_S80_L004_R1	S180_L004_R1
80_279_N15068_S80_L004_R2	S180_L004_R2
81_288_Wilson_S81_L001_R1	S181_L001_R1
81_288_Wilson_S81_L001_R2	S181_L001_R2
81_288_Wilson_S81_L002_R1	S181_L002_R1
81_288_Wilson_S81_L002_R2	S181_L002_R2
81_288_Wilson_S81_L003_R1	S181_L003_R1
81_288_Wilson_S81_L003_R2	S181_L003_R2
81_288_Wilson_S81_L004_R1	S181_L004_R1
81_288_Wilson_S81_L004_R2	S181_L004_R2
82_290_N13003_S82_L001_R1	S182_L001_R1
82_290_N13003_S82_L001_R2	S182_L001_R2
82_290_N13003_S82_L002_R1	S182_L002_R1
82_290_N13003_S82_L002_R2	S182_L002_R2
82_290_N13003_S82_L003_R1	S182_L003_R1
82_290_N13003_S82_L003_R2	S182_L003_R2
82_290_N13003_S82_L004_R1	S182_L004_R1
82_290_N13003_S82_L004_R2	S182_L004_R2
83_292_N05044_S83_L001_R1	S183_L001_R1
83_292_N05044_S83_L001_R2	S183_L001_R2
83_292_N05044_S83_L002_R1	S183_L002_R1
83_292_N05044_S83_L002_R2	S183_L002_R2
83_292_N05044_S83_L003_R1	S183_L003_R1
83_292_N05044_S83_L003_R2	S183_L003_R2
83_292_N05044_S83_L004_R1	S183_L004_R1
83_292_N05044_S83_L004_R2	S183_L004_R2
84_295_N91026_S84_L001_R1	S184_L001_R1
84_295_N91026_S84_L001_R2	S184_L001_R2
84_295_N91026_S84_L002_R1	S184_L002_R1
84_295_N91026_S84_L002_R2	S184_L002_R2
84_295_N91026_S84_L003_R1	S184_L003_R1
84_295_N91026_S84_L003_R2	S184_L003_R2
84_295_N91026_S84_L004_R1	S184_L004_R1
84_295_N91026_S84_L004_R2	S184_L004_R2
85_297_N05008_S85_L001_R1	S185_L001_R1
85_297_N05008_S85_L001_R2	S185_L001_R2
85_297_N05008_S85_L002_R1	S185_L002_R1
85_297_N05008_S85_L002_R2	S185_L002_R2
85_297_N05008_S85_L003_R1	S185_L003_R1
85_297_N05008_S85_L003_R2	S185_L003_R2
85_297_N05008_S85_L004_R1	S185_L004_R1
85_297_N05008_S85_L004_R2	S185_L004_R2
86_299_N92020_S86_L001_R1	S186_L001_R1
86_299_N92020_S86_L001_R2	S186_L001_R2
86_299_N92020_S86_L002_R1	S186_L002_R1
86_299_N92020_S86_L002_R2	S186_L002_R2
86_299_N92020_S86_L003_R1	S186_L003_R1
86_299_N92020_S86_L003_R2	S186_L003_R2
86_299_N92020_S86_L004_R1	S186_L004_R1
86_299_N92020_S86_L004_R2	S186_L004_R2
87_301_NC8C_S87_L001_R1	S187_L001_R1
87_301_NC8C_S87_L001_R2	S187_L001_R2
87_301_NC8C_S87_L002_R1	S187_L002_R1
87_301_NC8C_S87_L002_R2	S187_L002_R2
87_301_NC8C_S87_L003_R1	S187_L003_R1
87_301_NC8C_S87_L003_R2	S187_L003_R2
87_301_NC8C_S87_L004_R1	S187_L004_R1
87_301_NC8C_S87_L004_R2	S187_L004_R2
88_302_N04041_S88_L001_R1	S188_L001_R1
88_302_N04041_S88_L001_R2	S188_L001_R2
88_302_N04041_S88_L002_R1	S188_L002_R1
88_302_N04041_S88_L002_R2	S188_L002_R2
88_302_N04041_S88_L003_R1	S188_L003_R1
88_302_N04041_S88_L003_R2	S188_L003_R2
88_302_N04041_S88_L004_R1	S188_L004_R1
88_302_N04041_S88_L004_R2	S188_L004_R2
89_303_N00087_S89_L001_R1	S189_L001_R1
89_303_N00087_S89_L001_R2	S189_L001_R2
89_303_N00087_S89_L002_R1	S189_L002_R1
89_303_N00087_S89_L002_R2	S189_L002_R2
89_303_N00087_S89_L003_R1	S189_L003_R1
89_303_N00087_S89_L003_R2	S189_L003_R2
89_303_N00087_S89_L004_R1	S189_L004_R1
89_303_N00087_S89_L004_R2	S189_L004_R2
90_304_NC2_S90_L001_R1	S190_L001_R1
90_304_NC2_S90_L001_R2	S190_L001_R2
90_304_NC2_S90_L002_R1	S190_L002_R1
90_304_NC2_S90_L002_R2	S190_L002_R2
90_304_NC2_S90_L003_R1	S190_L003_R1
90_304_NC2_S90_L003_R2	S190_L003_R2
90_304_NC2_S90_L004_R1	S190_L004_R1
90_304_NC2_S90_L004_R2	S190_L004_R2
91_306_N00088_S91_L001_R1	S191_L001_R1
91_306_N00088_S91_L001_R2	S191_L001_R2
91_306_N00088_S91_L002_R1	S191_L002_R1
91_306_N00088_S91_L002_R2	S191_L002_R2
91_306_N00088_S91_L003_R1	S191_L003_R1
91_306_N00088_S91_L003_R2	S191_L003_R2
91_306_N00088_S91_L004_R1	S191_L004_R1
91_306_N00088_S91_L004_R2	S191_L004_R2
92_NA_IpaCorr18_S92_L001_R1	S192_L001_R1
92_NA_IpaCorr18_S92_L001_R2	S192_L001_R2
92_NA_IpaCorr18_S92_L002_R1	S192_L002_R1
92_NA_IpaCorr18_S92_L002_R2	S192_L002_R2
92_NA_IpaCorr18_S92_L003_R1	S192_L003_R1
92_NA_IpaCorr18_S92_L003_R2	S192_L003_R2
92_NA_IpaCorr18_S92_L004_R1	S192_L004_R1
92_NA_IpaCorr18_S92_L004_R2	S192_L004_R2
93_NA_GreSten8_S93_L001_R1	S193_L001_R1
93_NA_GreSten8_S93_L001_R2	S193_L001_R2
93_NA_GreSten8_S93_L002_R1	S193_L002_R1
93_NA_GreSten8_S93_L002_R2	S193_L002_R2
93_NA_GreSten8_S93_L003_R1	S193_L003_R1
93_NA_GreSten8_S93_L003_R2	S193_L003_R2
93_NA_GreSten8_S93_L004_R1	S193_L004_R1
93_NA_GreSten8_S93_L004_R2	S193_L004_R2
94_NA_BatSten5_S94_L001_R1	S194_L001_R1
94_NA_BatSten5_S94_L001_R2	S194_L001_R2
94_NA_BatSten5_S94_L002_R1	S194_L002_R1
94_NA_BatSten5_S94_L002_R2	S194_L002_R2
94_NA_BatSten5_S94_L003_R1	S194_L003_R1
94_NA_BatSten5_S94_L003_R2	S194_L003_R2
94_NA_BatSten5_S94_L004_R1	S194_L004_R1
94_NA_BatSten5_S94_L004_R2	S194_L004_R2
95_NA_ValSten1_S95_L001_R1	S195_L001_R1
95_NA_ValSten1_S95_L001_R2	S195_L001_R2
95_NA_ValSten1_S95_L002_R1	S195_L002_R1
95_NA_ValSten1_S95_L002_R2	S195_L002_R2
95_NA_ValSten1_S95_L003_R1	S195_L003_R1
95_NA_ValSten1_S95_L003_R2	S195_L003_R2
95_NA_ValSten1_S95_L004_R1	S195_L004_R1
95_NA_ValSten1_S95_L004_R2	S195_L004_R2
96_49_N16034_S96_L001_R1	S196_L001_R1
96_49_N16034_S96_L001_R2	S196_L001_R2
96_49_N16034_S96_L002_R1	S196_L002_R1
96_49_N16034_S96_L002_R2	S196_L002_R2
96_49_N16034_S96_L003_R1	S196_L003_R1
96_49_N16034_S96_L003_R2	S196_L003_R2
96_49_N16034_S96_L004_R1	S196_L004_R1
96_49_N16034_S96_L004_R2	S196_L004_R2
